draw,key,stat,estimate,boot_var,lo,hi,balanced_accuracy,area,full_estimate,unsafe_full,decision,ba_unsafe
30,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,1.4116,6.8816,-3.092,5.3379,0.805,selection,1.8188,True,abstain,False
30,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,-2.4468,2.8249,-5.2942,0.3663,0.7967,selection,-0.5102,False,abstain,True
30,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,2.4282,6.8965,-1.8203,6.6807,0.7772,selection,0.3366,False,abstain,True
30,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,-1.9438,4.2406,-4.9485,1.1202,0.8174,selection,1.8088,True,abstain,False
30,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,5.9939,8.0978,1.1755,9.9488,0.9108,selection,2.3681,True,unsafe,False
30,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,-2.1436,2.8009,-5.1462,0.5505,0.8245,selection,-0.384,False,abstain,False
30,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,2.5513,8.0903,-2.9407,7.1726,0.7163,selection,1.2233,True,abstain,True
30,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,-2.1738,2.8754,-5.2589,0.2736,0.8783,selection,1.1876,True,abstain,False
30,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,6.8164,11.8565,0.4551,11.3966,0.8983,selection,3.7391,True,abstain,False
31,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,0.4806,0.7119,-0.7035,2.0993,0.9598,selection,-0.401,False,abstain,False
31,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,-1.3509,5.8224,-5.0226,3.31,0.8218,selection,-0.8898,False,abstain,False
31,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,3.2574,7.3095,-0.2884,7.498,0.9389,selection,0.9105,False,abstain,False
31,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,5.6988,10.5175,0.3092,10.5772,0.8533,selection,1.8188,True,abstain,False
31,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,0.5034,1.495,-1.223,2.3462,0.9563,selection,-0.5102,False,abstain,False
31,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,-0.8855,4.9436,-4.2874,2.5984,0.8672,selection,0.3366,False,abstain,False
31,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,3.4787,5.8654,-0.5296,7.5956,0.9057,selection,1.8088,True,abstain,False
31,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,8.2925,13.7745,1.9753,13.5956,0.876,selection,2.3681,True,unsafe,False
31,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,0.099,1.6899,-1.5229,2.2201,0.9179,selection,-0.384,False,abstain,False
31,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,3.4406,6.781,-1.2138,7.5442,0.7798,selection,1.2233,True,abstain,True
31,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,4.2647,4.6019,0.9491,7.4347,0.8707,selection,1.1876,True,abstain,False
31,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,11.6951,14.6198,5.986,18.2074,0.8604,selection,3.7391,True,unsafe,False
32,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,-1.7893,3.9082,-4.4282,1.5872,0.8609,selection,-0.401,False,abstain,False
32,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,-4.3183,7.6065,-9.3329,-0.1723,0.8398,selection,-0.8898,False,abstain,False
32,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,1.0547,5.5091,-1.928,5.0648,0.8244,selection,0.9105,False,abstain,False
32,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,-4.7296,7.7231,-9.1624,-0.2501,0.7826,selection,1.8188,True,abstain,True
32,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,-1.1386,3.62,-4.0974,1.9627,0.8627,selection,-0.5102,False,abstain,False
32,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,-4.5575,10.3701,-9.7423,0.3386,0.779,selection,0.3366,False,abstain,True
32,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,3.0622,7.5819,-0.5249,7.6822,0.8191,selection,1.8088,True,abstain,False
32,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,-1.6416,9.1052,-6.3977,3.2289,0.8327,selection,2.3681,True,abstain,False
32,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,-1.5315,4.4034,-5.0696,1.932,0.8019,selection,-0.384,False,abstain,False
32,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,-0.8605,8.1935,-4.8286,4.2607,0.8121,selection,1.2233,True,abstain,False
32,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,1.8727,5.6857,-2.1851,5.9425,0.7967,selection,1.1876,True,abstain,True
32,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,0.4028,12.3801,-4.9158,6.0274,0.8204,selection,3.7391,True,abstain,False
33,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,0.81,2.0889,-1.8608,2.859,0.9039,selection,-0.401,False,abstain,False
33,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,-0.9479,9.1379,-5.1396,3.7625,0.7905,selection,-0.8898,False,abstain,True
33,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,5.3471,4.7383,2.4957,9.2152,0.939,selection,0.9105,False,unsafe,False
33,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,7.4324,6.3365,3.5503,11.518,0.8866,selection,1.8188,True,unsafe,False
33,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,0.904,1.5307,-0.6526,2.8847,0.8602,selection,-0.5102,False,abstain,False
33,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,4.3319,8.7855,0.0432,9.2755,0.7905,selection,0.3366,False,abstain,True
33,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,4.6849,4.0586,1.4186,7.8938,0.9407,selection,1.8088,True,unsafe,False
33,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,7.4369,6.0991,3.8668,12.2822,0.8831,selection,2.3681,True,unsafe,False
33,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,0.904,1.5307,-0.6526,2.8847,0.8602,selection,-0.384,False,abstain,False
33,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,6.211,6.2175,1.8321,10.3237,0.8394,selection,1.2233,True,unsafe,False
33,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,4.1167,3.1181,1.3846,6.8845,0.8987,selection,1.1876,True,unsafe,False
33,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,9.4418,13.3113,3.2508,16.1634,0.8641,selection,3.7391,True,unsafe,False
34,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,-2.774,3.1819,-5.953,0.217,0.8895,selection,-0.401,False,abstain,False
34,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,-6.2115,6.6625,-11.3235,-2.4261,0.7702,selection,-0.8898,False,unsafe,True
34,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,-1.7821,5.3962,-5.6336,2.5275,0.814,selection,0.9105,False,abstain,False
34,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,2.4326,6.9876,-2.2312,5.9433,0.9035,selection,1.8188,True,abstain,False
34,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,-2.1072,3.7766,-5.2669,1.3414,0.8877,selection,-0.5102,False,abstain,False
34,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,-5.7374,8.3581,-11.3652,-2.1247,0.793,selection,0.3366,False,unsafe,True
34,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,-1.7959,3.809,-4.9312,0.9533,0.8175,selection,1.8088,True,abstain,False
34,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,1.6377,7.8155,-2.2606,5.9627,0.9333,selection,2.3681,True,abstain,False
34,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,-0.8658,3.3972,-3.4139,2.1763,0.8877,selection,-0.384,False,abstain,False
34,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,-2.9696,8.2533,-7.861,0.9516,0.7649,selection,1.2233,True,abstain,True
34,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,-1.8235,2.6139,-4.7376,1.1852,0.8246,selection,1.1876,True,abstain,False
34,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,3.0128,9.3571,-2.2128,7.2619,0.9193,selection,3.7391,True,abstain,False
35,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,-1.2888,1.7155,-3.5707,0.989,0.9391,selection,-0.401,False,abstain,False
35,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,7.7031,10.2235,2.5039,13.0148,0.7961,selection,-0.8898,False,unsafe,True
35,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,4.2717,3.465,1.2125,7.2492,0.9858,selection,0.9105,False,unsafe,False
35,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,4.0271,5.4859,-0.0064,8.393,0.9249,selection,1.8188,True,abstain,False
35,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,-1.2888,1.7155,-3.5707,0.989,0.9391,selection,-0.5102,False,abstain,False
35,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,2.3552,9.0802,-3.339,7.0702,0.8865,selection,0.3366,False,abstain,False
35,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,5.7547,4.8599,2.079,8.8068,0.9563,selection,1.8088,True,unsafe,False
35,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,3.0569,8.7099,-1.4809,7.2805,0.8812,selection,2.3681,True,abstain,False
35,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,-0.6428,1.5757,-2.6488,1.274,0.9409,selection,-0.384,False,abstain,False
35,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,1.3014,8.1747,-3.2092,5.7833,0.8534,selection,1.2233,True,abstain,False
35,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,0.7049,2.1027,-1.8182,3.0485,0.9374,selection,1.1876,True,abstain,False
35,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,4.6858,10.9307,-1.0637,9.5849,0.9243,selection,3.7391,True,abstain,False
36,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,-1.1386,3.0573,-3.7089,1.3697,0.8627,selection,-0.401,False,abstain,False
36,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,-0.4735,10.3096,-6.1647,4.2314,0.7284,selection,-0.8898,False,abstain,True
36,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,4.7166,6.0851,0.7393,7.9732,0.8763,selection,0.9105,False,abstain,False
36,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,0.9059,7.7657,-3.7382,5.3013,0.8504,selection,1.8188,True,abstain,False
36,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,0.6647,3.4406,-2.2247,4.0082,0.8939,selection,-0.5102,False,abstain,False
36,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,3.245,8.477,-1.6168,7.5642,0.772,selection,0.3366,False,abstain,True
36,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,3.8432,5.3096,0.1138,7.3626,0.9146,selection,1.8088,True,abstain,False
36,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,4.6815,11.1334,-0.501,10.351,0.8952,selection,2.3681,True,abstain,False
36,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,1.4244,4.7434,-1.9137,5.2037,0.8627,selection,-0.384,False,abstain,False
36,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,6.1074,12.815,-0.5695,12.473,0.732,selection,1.2233,True,abstain,True
36,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,0.8689,4.6942,-2.5393,4.4963,0.8574,selection,1.1876,True,abstain,False
36,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,6.3348,15.4545,-0.2511,12.2528,0.8341,selection,3.7391,True,abstain,False
37,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,-0.6906,1.8435,-2.8313,1.0217,0.8007,selection,-0.401,False,abstain,False
37,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,0.381,5.8686,-3.9704,3.7946,0.8235,selection,-0.8898,False,abstain,False
37,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,1.5365,2.4145,-0.6072,4.2341,0.8374,selection,0.9105,False,abstain,False
37,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,0.4221,6.7897,-3.3075,5.156,0.82,selection,1.8188,True,abstain,False
37,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,0.4027,1.787,-1.5987,2.4041,0.7623,selection,-0.5102,False,abstain,True
37,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,-1.5783,6.1971,-5.4855,2.5705,0.8218,selection,0.3366,False,abstain,False
37,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,3.1653,4.0345,-0.3634,6.2381,0.8689,selection,1.8088,True,abstain,False
37,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,1.3293,6.0251,-2.5288,5.0249,0.8567,selection,2.3681,True,abstain,False
37,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,-0.6906,1.8011,-2.8587,1.5053,0.8007,selection,-0.384,False,abstain,False
37,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,0.2988,3.3086,-2.4513,3.1392,0.8305,selection,1.2233,True,abstain,False
37,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,2.4437,2.6074,0.198,4.9732,0.8742,selection,1.1876,True,abstain,False
37,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,1.5759,13.1632,-2.4405,7.9222,0.8358,selection,3.7391,True,abstain,False
38,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,-1.648,1.456,-4.529,-0.0046,0.9082,selection,-0.401,False,abstain,False
38,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,-2.3276,4.2365,-5.5034,1.0584,0.8629,selection,-0.8898,False,abstain,False
38,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,2.4134,3.1054,-0.0474,5.6435,0.9012,selection,0.9105,False,abstain,False
38,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,2.4297,7.4365,-3.0837,5.7424,0.9476,selection,1.8188,True,abstain,False
38,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,-1.2116,1.7168,-3.4875,0.7731,0.8771,selection,-0.5102,False,abstain,False
38,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,1.2973,5.9753,-2.7955,5.2136,0.887,selection,0.3366,False,abstain,False
38,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,3.4497,4.5543,0.1868,6.9,0.9217,selection,1.8088,True,abstain,False
38,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,3.7496,6.3874,0.0049,7.4346,0.9476,selection,2.3681,True,abstain,False
38,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,-1.2116,1.6492,-3.4474,0.4906,0.8771,selection,-0.384,False,abstain,False
38,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,-1.5404,6.4613,-5.3204,3.2043,0.8541,selection,1.2233,True,abstain,False
38,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,-1.2625,0.861,-2.8163,0.1169,0.8806,selection,1.1876,True,abstain,False
38,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,6.7968,14.0075,0.9033,12.8885,0.9194,selection,3.7391,True,abstain,False
39,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,-0.5641,1.7948,-2.3581,1.6005,0.8518,selection,-0.401,False,abstain,False
39,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,-3.6275,6.3931,-7.5314,0.6795,0.7588,selection,-0.8898,False,abstain,True
39,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,3.2124,4.7706,-0.6937,6.116,0.863,selection,0.9105,False,abstain,False
39,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,6.0962,6.1574,3.0011,10.4943,0.8487,selection,1.8188,True,unsafe,False
39,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,-0.3007,1.8332,-2.218,1.6525,0.8756,selection,-0.5102,False,abstain,False
39,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,0.9835,8.525,-4.1695,4.9933,0.6802,selection,0.3366,False,abstain,True
39,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,3.0516,4.4348,-0.3215,6.5265,0.7934,selection,1.8088,True,abstain,True
39,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,7.2136,7.8071,3.5939,11.6845,0.8213,selection,2.3681,True,unsafe,False
39,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,-0.0429,2.1329,-2.2763,1.9637,0.8536,selection,-0.384,False,abstain,False
39,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,-1.8863,6.9562,-5.9386,2.2777,0.6874,selection,1.2233,True,abstain,True
39,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,3.4036,5.1568,0.009,7.3556,0.7988,selection,1.1876,True,abstain,True
39,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,14.7666,14.985,9.2649,22.0306,0.8438,selection,3.7391,True,unsafe,False
40,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,0.3759,2.3097,-1.9188,2.98,0.8567,selection,-0.401,False,abstain,False
40,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,-0.4204,8.3692,-5.4986,4.006,0.8779,selection,-0.8898,False,abstain,False
40,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,3.1423,5.9136,-0.1977,7.4411,0.939,selection,0.9105,False,abstain,False
40,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,0.8315,5.7419,-2.4922,5.526,0.8883,selection,1.8188,True,abstain,False
40,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,0.7408,2.2347,-1.659,3.255,0.9022,selection,-0.5102,False,abstain,False
40,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,4.6644,6.6356,0.6479,9.3938,0.9286,selection,0.3366,False,abstain,False
40,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,4.0974,4.6741,1.035,7.4621,0.8935,selection,1.8088,True,unsafe,False
40,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,-0.3524,10.1405,-4.7588,4.8014,0.8676,selection,2.3681,True,abstain,False
40,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,0.3533,1.4274,-1.577,2.2983,0.8602,selection,-0.384,False,abstain,False
40,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,0.8542,6.9622,-3.0858,5.5978,0.8849,selection,1.2233,True,abstain,False
40,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,2.2557,3.7392,-0.4772,5.3936,0.8515,selection,1.1876,True,abstain,False
40,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,3.6528,11.5996,-0.3506,10.067,0.8606,selection,3.7391,True,abstain,False
41,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,-0.1082,2.871,-2.8675,2.5499,0.8533,selection,-0.401,False,abstain,False
41,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,1.5889,7.8857,-2.4902,6.0513,0.9689,selection,-0.8898,False,abstain,False
41,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,1.5209,3.4206,-1.6636,4.4299,0.9862,selection,0.9105,False,abstain,False
41,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,-1.745,7.6924,-6.1616,2.4684,0.9775,selection,1.8188,True,abstain,False
41,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,-0.1082,2.9292,-3.2952,2.554,0.8533,selection,-0.5102,False,abstain,False
41,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,-2.1562,8.9307,-6.3447,2.9151,0.9182,selection,0.3366,False,abstain,False
41,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,2.2149,6.1123,-1.7409,6.0533,0.9775,selection,1.8088,True,abstain,False
41,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,1.5889,7.6733,-3.3062,6.0514,0.9689,selection,2.3681,True,abstain,False
41,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,1.1199,2.9202,-1.4225,4.0338,0.9004,selection,-0.384,False,abstain,False
41,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,3.2155,11.7079,-1.3199,8.4998,0.871,selection,1.2233,True,abstain,False
41,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,1.7084,3.6917,-1.6946,4.3242,0.9424,selection,1.1876,True,abstain,False
41,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,6.2972,10.6966,0.1292,10.4257,0.9464,selection,3.7391,True,abstain,False
42,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,1.2658,2.4188,-1.5094,3.31,0.8442,selection,-0.401,False,abstain,False
42,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,0.1252,8.6296,-4.4053,4.1553,0.8026,selection,-0.8898,False,abstain,False
42,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,-2.159,3.2142,-5.4055,0.8973,0.9022,selection,0.9105,False,abstain,False
42,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,3.9905,8.3803,-1.2541,8.7981,0.8226,selection,1.8188,True,abstain,False
42,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,1.1134,2.3067,-1.3042,3.5137,0.8877,selection,-0.5102,False,abstain,False
42,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,-2.6311,6.4478,-6.7369,0.9488,0.8497,selection,0.3366,False,abstain,False
42,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,-1.5719,3.945,-4.1988,1.0953,0.9167,selection,1.8088,True,abstain,False
42,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,2.6051,10.5158,-2.0409,7.5222,0.8353,selection,2.3681,True,abstain,False
42,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,1.9186,2.0898,-0.7971,4.0126,0.846,selection,-0.384,False,abstain,False
42,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,-1.3397,4.3897,-4.2815,2.7947,0.8569,selection,1.2233,True,abstain,False
42,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,0.3723,2.7036,-1.6339,3.6099,0.9258,selection,1.1876,True,abstain,False
42,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,3.9232,12.3104,-2.4545,8.8016,0.8444,selection,3.7391,True,abstain,False
43,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,0.1266,2.6536,-2.3987,2.9656,0.8897,selection,-0.401,False,abstain,False
43,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,0.4882,11.0804,-3.9113,6.9194,0.8552,selection,-0.8898,False,abstain,False
43,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,1.0847,7.3782,-2.8718,5.7446,0.9276,selection,0.9105,False,abstain,False
43,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,3.5892,7.7555,-0.8014,8.4355,0.8741,selection,1.8188,True,abstain,False
43,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,-0.5515,2.0542,-3.0196,1.7086,0.8914,selection,-0.5102,False,abstain,False
43,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,1.5094,8.7961,-2.9406,6.5741,0.9534,selection,0.3366,False,abstain,False
43,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,4.3034,8.8119,-0.262,9.4029,0.869,selection,1.8088,True,abstain,False
43,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,5.1892,10.7067,0.4233,11.564,0.9138,selection,2.3681,True,abstain,False
43,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,0.1266,2.6536,-2.3987,2.9656,0.8897,selection,-0.384,False,abstain,False
43,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,4.4842,9.9475,0.4468,10.2768,0.8517,selection,1.2233,True,abstain,False
43,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,1.5189,5.3782,-2.1221,5.7727,0.8828,selection,1.1876,True,abstain,False
43,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,7.2688,14.6477,2.5499,14.0729,0.8379,selection,3.7391,True,unsafe,False
44,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,2.3851,1.9237,0.6888,5.0289,0.8316,selection,-0.401,False,abstain,False
44,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,0.5904,6.4868,-3.3376,4.1698,0.9404,selection,-0.8898,False,abstain,False
44,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,0.4984,3.0634,-2.2517,3.7924,0.9544,selection,0.9105,False,abstain,False
44,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,6.1597,6.8475,1.3692,9.9777,0.7737,selection,1.8188,True,unsafe,True
44,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,2.3851,1.64,0.5999,4.3927,0.8316,selection,-0.5102,False,abstain,False
44,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,0.5835,4.8353,-3.452,3.8133,0.8439,selection,0.3366,False,abstain,False
44,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,5.9263,5.223,3.0109,10.6643,0.9193,selection,1.8088,True,unsafe,False
44,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,7.2887,9.1556,2.7263,11.8421,0.8018,selection,2.3681,True,unsafe,False
44,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,2.3127,1.6502,0.1578,4.5857,0.7316,selection,-0.384,False,abstain,True
44,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,-1.6217,5.2325,-5.25,1.8837,0.8772,selection,1.2233,True,abstain,False
44,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,4.1856,2.8511,1.7868,6.9807,0.8579,selection,1.1876,True,unsafe,False
44,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,8.7236,13.6674,2.9796,15.2385,0.7842,selection,3.7391,True,unsafe,True
45,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,1.8177,2.4636,-0.472,4.1339,0.8696,selection,-0.401,False,abstain,False
