draw,key,area,balanced_accuracy,accuracy,n_audit,stat,audit_estimate,full_estimate,unsafe_full,flag_audit,flag_ba
92,economic|microsoft/Phi-3.5-mini-instruct|b,economic,0.7449,0.7622,450,delta_pp:1,7.8828,4.3086,True,True,True
92,economic|mistralai/Mistral-7B-Instruct-v0.3|b,economic,0.745,0.8222,450,delta_pp:1,5.8999,5.5371,True,True,True
92,economic|Qwen/Qwen2.5-7B-Instruct|c,economic,0.7444,0.6644,450,delta_pp:1,5.2593,1.7575,False,True,True
92,economic|ibm-granite/granite-3.3-8b-instruct|c,economic,0.736,0.6956,450,delta_pp:1,5.9091,2.1823,False,True,True
92,economic|microsoft/Phi-3.5-mini-instruct|c,economic,0.7538,0.7689,450,delta_pp:1,3.9353,2.9806,False,True,True
92,economic|mistralai/Mistral-7B-Instruct-v0.3|c,economic,0.7547,0.7644,450,delta_pp:1,9.1915,5.1812,True,True,True
93,economic|Qwen/Qwen2.5-7B-Instruct|a,economic,0.7262,0.6333,450,delta_pp:1,4.2377,2.9395,False,True,True
93,economic|ibm-granite/granite-3.3-8b-instruct|a,economic,0.7957,0.7711,450,delta_pp:1,-6.2177,2.3605,False,True,True
93,economic|microsoft/Phi-3.5-mini-instruct|a,economic,0.7468,0.7178,450,delta_pp:1,8.8667,3.6188,True,True,True
93,economic|mistralai/Mistral-7B-Instruct-v0.3|a,economic,0.7684,0.7778,450,delta_pp:1,11.514,4.9661,True,True,True
93,economic|Qwen/Qwen2.5-7B-Instruct|b,economic,0.7725,0.7511,450,delta_pp:1,0.3348,2.0905,False,False,True
93,economic|ibm-granite/granite-3.3-8b-instruct|b,economic,0.788,0.8089,450,delta_pp:1,1.6605,4.5829,True,False,True
93,economic|microsoft/Phi-3.5-mini-instruct|b,economic,0.7133,0.7222,450,delta_pp:1,10.7831,4.3086,True,True,True
93,economic|mistralai/Mistral-7B-Instruct-v0.3|b,economic,0.727,0.8067,450,delta_pp:1,6.8576,5.5371,True,True,True
93,economic|Qwen/Qwen2.5-7B-Instruct|c,economic,0.7194,0.6333,450,delta_pp:1,-1.0399,1.7575,False,False,True
93,economic|ibm-granite/granite-3.3-8b-instruct|c,economic,0.7226,0.6867,450,delta_pp:1,-5.0084,2.1823,False,True,True
93,economic|microsoft/Phi-3.5-mini-instruct|c,economic,0.7352,0.7533,450,delta_pp:1,4.907,2.9806,False,True,True
93,economic|mistralai/Mistral-7B-Instruct-v0.3|c,economic,0.7281,0.74,450,delta_pp:1,3.5702,5.1812,True,True,True
94,economic|Qwen/Qwen2.5-7B-Instruct|a,economic,0.7417,0.6689,450,delta_pp:1,6.5148,2.9395,False,True,True
94,economic|ibm-granite/granite-3.3-8b-instruct|a,economic,0.7767,0.7533,450,delta_pp:1,-1.424,2.3605,False,False,True
94,economic|microsoft/Phi-3.5-mini-instruct|a,economic,0.7467,0.7156,450,delta_pp:1,6.3978,3.6188,True,True,True
94,economic|mistralai/Mistral-7B-Instruct-v0.3|a,economic,0.7467,0.7511,450,delta_pp:1,4.4105,4.9661,True,True,True
94,economic|Qwen/Qwen2.5-7B-Instruct|b,economic,0.8267,0.8044,450,delta_pp:1,7.47,2.0905,False,True,False
94,economic|ibm-granite/granite-3.3-8b-instruct|b,economic,0.7567,0.7756,450,delta_pp:1,10.7842,4.5829,True,True,True
94,economic|microsoft/Phi-3.5-mini-instruct|b,economic,0.715,0.7356,450,delta_pp:1,8.3046,4.3086,True,True,True
94,economic|mistralai/Mistral-7B-Instruct-v0.3|b,economic,0.74,0.8022,450,delta_pp:1,5.8289,5.5371,True,True,True
94,economic|Qwen/Qwen2.5-7B-Instruct|c,economic,0.725,0.6667,450,delta_pp:1,12.761,1.7575,False,True,True
94,economic|ibm-granite/granite-3.3-8b-instruct|c,economic,0.735,0.7067,450,delta_pp:1,6.6267,2.1823,False,True,True
94,economic|microsoft/Phi-3.5-mini-instruct|c,economic,0.7367,0.7511,450,delta_pp:1,7.898,2.9806,False,True,True
94,economic|mistralai/Mistral-7B-Instruct-v0.3|c,economic,0.6933,0.7044,450,delta_pp:1,10.0554,5.1812,True,True,True
95,economic|Qwen/Qwen2.5-7B-Instruct|a,economic,0.7122,0.6156,450,delta_pp:1,-1.8966,2.9395,False,False,True
95,economic|ibm-granite/granite-3.3-8b-instruct|a,economic,0.7596,0.7422,450,delta_pp:1,-0.6011,2.3605,False,False,True
95,economic|microsoft/Phi-3.5-mini-instruct|a,economic,0.7437,0.7156,450,delta_pp:1,3.1462,3.6188,True,True,True
95,economic|mistralai/Mistral-7B-Instruct-v0.3|a,economic,0.7035,0.7333,450,delta_pp:1,4.5999,4.9661,True,True,True
95,economic|Qwen/Qwen2.5-7B-Instruct|b,economic,0.7854,0.7578,450,delta_pp:1,2.3519,2.0905,False,False,True
95,economic|ibm-granite/granite-3.3-8b-instruct|b,economic,0.7561,0.7733,450,delta_pp:1,6.5886,4.5829,True,True,True
95,economic|microsoft/Phi-3.5-mini-instruct|b,economic,0.6966,0.7378,450,delta_pp:1,2.536,4.3086,True,False,True
95,economic|mistralai/Mistral-7B-Instruct-v0.3|b,economic,0.6925,0.7933,450,delta_pp:1,4.4609,5.5371,True,True,True
95,economic|Qwen/Qwen2.5-7B-Instruct|c,economic,0.7008,0.6244,450,delta_pp:1,3.2366,1.7575,False,True,True
95,economic|ibm-granite/granite-3.3-8b-instruct|c,economic,0.7107,0.6822,450,delta_pp:1,9.9573,2.1823,False,True,True
95,economic|microsoft/Phi-3.5-mini-instruct|c,economic,0.7106,0.74,450,delta_pp:1,1.411,2.9806,False,False,True
95,economic|mistralai/Mistral-7B-Instruct-v0.3|c,economic,0.6761,0.7044,450,delta_pp:1,4.2362,5.1812,True,True,True
96,economic|Qwen/Qwen2.5-7B-Instruct|a,economic,0.7258,0.6578,450,delta_pp:1,7.0287,2.9395,False,True,True
96,economic|ibm-granite/granite-3.3-8b-instruct|a,economic,0.7895,0.7711,450,delta_pp:1,-1.8822,2.3605,False,False,True
96,economic|microsoft/Phi-3.5-mini-instruct|a,economic,0.7224,0.7022,450,delta_pp:1,1.1369,3.6188,True,False,True
96,economic|mistralai/Mistral-7B-Instruct-v0.3|a,economic,0.725,0.74,450,delta_pp:1,6.9977,4.9661,True,True,True
96,economic|Qwen/Qwen2.5-7B-Instruct|b,economic,0.7794,0.7622,450,delta_pp:1,-1.0779,2.0905,False,False,True
96,economic|ibm-granite/granite-3.3-8b-instruct|b,economic,0.7077,0.7289,450,delta_pp:1,3.9742,4.5829,True,True,True
96,economic|microsoft/Phi-3.5-mini-instruct|b,economic,0.7079,0.7267,450,delta_pp:1,-1.9389,4.3086,True,False,True
96,economic|mistralai/Mistral-7B-Instruct-v0.3|b,economic,0.694,0.7667,450,delta_pp:1,10.7483,5.5371,True,True,True
96,economic|Qwen/Qwen2.5-7B-Instruct|c,economic,0.6958,0.6244,450,delta_pp:1,1.5762,1.7575,False,False,True
96,economic|ibm-granite/granite-3.3-8b-instruct|c,economic,0.6942,0.6689,450,delta_pp:1,-7.6371,2.1823,False,True,True
96,economic|microsoft/Phi-3.5-mini-instruct|c,economic,0.7235,0.7356,450,delta_pp:1,-5.4727,2.9806,False,True,True
96,economic|mistralai/Mistral-7B-Instruct-v0.3|c,economic,0.6924,0.6933,450,delta_pp:1,6.8518,5.1812,True,True,True
97,economic|Qwen/Qwen2.5-7B-Instruct|a,economic,0.7146,0.6267,450,delta_pp:1,-3.4315,2.9395,False,True,True
97,economic|ibm-granite/granite-3.3-8b-instruct|a,economic,0.7885,0.76,450,delta_pp:1,-1.1166,2.3605,False,False,True
97,economic|microsoft/Phi-3.5-mini-instruct|a,economic,0.7247,0.6911,450,delta_pp:1,1.0208,3.6188,True,False,True
97,economic|mistralai/Mistral-7B-Instruct-v0.3|a,economic,0.7269,0.7333,450,delta_pp:1,2.9465,4.9661,True,False,True
97,economic|Qwen/Qwen2.5-7B-Instruct|b,economic,0.7696,0.7422,450,delta_pp:1,3.7492,2.0905,False,True,True
97,economic|ibm-granite/granite-3.3-8b-instruct|b,economic,0.7348,0.7556,450,delta_pp:1,-7.6712,4.5829,True,True,True
97,economic|microsoft/Phi-3.5-mini-instruct|b,economic,0.7107,0.7333,450,delta_pp:1,-5.3744,4.3086,True,True,True
97,economic|mistralai/Mistral-7B-Instruct-v0.3|b,economic,0.6915,0.7711,450,delta_pp:1,1.4258,5.5371,True,False,True
97,economic|Qwen/Qwen2.5-7B-Instruct|c,economic,0.7049,0.6244,450,delta_pp:1,-5.2816,1.7575,False,True,True
97,economic|ibm-granite/granite-3.3-8b-instruct|c,economic,0.7001,0.6822,450,delta_pp:1,-1.2816,2.1823,False,False,True
97,economic|microsoft/Phi-3.5-mini-instruct|c,economic,0.7039,0.7156,450,delta_pp:1,-3.989,2.9806,False,True,True
97,economic|mistralai/Mistral-7B-Instruct-v0.3|c,economic,0.7233,0.72,450,delta_pp:1,3.6618,5.1812,True,True,True
98,economic|Qwen/Qwen2.5-7B-Instruct|a,economic,0.7293,0.6378,450,delta_pp:1,16.9123,2.9395,False,True,True
98,economic|ibm-granite/granite-3.3-8b-instruct|a,economic,0.7596,0.72,450,delta_pp:1,9.4017,2.3605,False,True,True
98,economic|microsoft/Phi-3.5-mini-instruct|a,economic,0.763,0.7356,450,delta_pp:1,4.6769,3.6188,True,True,True
98,economic|mistralai/Mistral-7B-Instruct-v0.3|a,economic,0.7851,0.7822,450,delta_pp:1,9.2637,4.9661,True,True,True
98,economic|Qwen/Qwen2.5-7B-Instruct|b,economic,0.8243,0.7822,450,delta_pp:1,11.4234,2.0905,False,True,False
98,economic|ibm-granite/granite-3.3-8b-instruct|b,economic,0.7355,0.7489,450,delta_pp:1,6.1314,4.5829,True,True,True
98,economic|microsoft/Phi-3.5-mini-instruct|b,economic,0.7082,0.7356,450,delta_pp:1,6.2765,4.3086,True,True,True
98,economic|mistralai/Mistral-7B-Instruct-v0.3|b,economic,0.687,0.7711,450,delta_pp:1,9.5071,5.5371,True,True,True
98,economic|Qwen/Qwen2.5-7B-Instruct|c,economic,0.701,0.6178,450,delta_pp:1,14.4466,1.7575,False,True,True
98,economic|ibm-granite/granite-3.3-8b-instruct|c,economic,0.7123,0.6711,450,delta_pp:1,5.5302,2.1823,False,True,True
98,economic|microsoft/Phi-3.5-mini-instruct|c,economic,0.7297,0.7356,450,delta_pp:1,3.6683,2.9806,False,True,True
98,economic|mistralai/Mistral-7B-Instruct-v0.3|c,economic,0.6922,0.7,450,delta_pp:1,7.4325,5.1812,True,True,True
99,economic|Qwen/Qwen2.5-7B-Instruct|a,economic,0.743,0.6689,450,delta_pp:1,1.2875,2.9395,False,False,True
99,economic|ibm-granite/granite-3.3-8b-instruct|a,economic,0.8169,0.7867,450,delta_pp:1,2.0923,2.3605,False,False,False
99,economic|microsoft/Phi-3.5-mini-instruct|a,economic,0.7734,0.7444,450,delta_pp:1,3.8149,3.6188,True,True,True
99,economic|mistralai/Mistral-7B-Instruct-v0.3|a,economic,0.7941,0.8,450,delta_pp:1,3.9382,4.9661,True,True,True
99,economic|Qwen/Qwen2.5-7B-Instruct|b,economic,0.7851,0.7556,450,delta_pp:1,7.4477,2.0905,False,True,True
99,economic|ibm-granite/granite-3.3-8b-instruct|b,economic,0.7809,0.7822,450,delta_pp:1,1.6233,4.5829,True,False,True
99,economic|microsoft/Phi-3.5-mini-instruct|b,economic,0.7454,0.76,450,delta_pp:1,0.5289,4.3086,True,False,True
99,economic|mistralai/Mistral-7B-Instruct-v0.3|b,economic,0.7407,0.8,450,delta_pp:1,8.5116,5.5371,True,True,True
99,economic|Qwen/Qwen2.5-7B-Instruct|c,economic,0.716,0.6489,450,delta_pp:1,-2.6722,1.7575,False,False,True
99,economic|ibm-granite/granite-3.3-8b-instruct|c,economic,0.7383,0.7111,450,delta_pp:1,-3.8747,2.1823,False,True,True
99,economic|microsoft/Phi-3.5-mini-instruct|c,economic,0.747,0.7622,450,delta_pp:1,-0.1876,2.9806,False,False,True
99,economic|mistralai/Mistral-7B-Instruct-v0.3|c,economic,0.7342,0.7311,450,delta_pp:1,10.6754,5.1812,True,True,True
100,economic|Qwen/Qwen2.5-7B-Instruct|a,economic,0.7386,0.6822,450,delta_pp:1,3.6909,2.9395,False,True,True
100,economic|ibm-granite/granite-3.3-8b-instruct|a,economic,0.7905,0.7844,450,delta_pp:1,-0.483,2.3605,False,False,True
100,economic|microsoft/Phi-3.5-mini-instruct|a,economic,0.7642,0.7467,450,delta_pp:1,1.5979,3.6188,True,False,True
100,economic|mistralai/Mistral-7B-Instruct-v0.3|a,economic,0.7651,0.7756,450,delta_pp:1,6.8542,4.9661,True,True,True
100,economic|Qwen/Qwen2.5-7B-Instruct|b,economic,0.796,0.7822,450,delta_pp:1,-2.4626,2.0905,False,False,True
100,economic|ibm-granite/granite-3.3-8b-instruct|b,economic,0.7211,0.7556,450,delta_pp:1,7.6766,4.5829,True,True,True
100,economic|microsoft/Phi-3.5-mini-instruct|b,economic,0.7263,0.7511,450,delta_pp:1,7.6568,4.3086,True,True,True
100,economic|mistralai/Mistral-7B-Instruct-v0.3|b,economic,0.6909,0.7644,450,delta_pp:1,9.1027,5.5371,True,True,True
100,economic|Qwen/Qwen2.5-7B-Instruct|c,economic,0.7335,0.6867,450,delta_pp:1,4.3633,1.7575,False,True,True
100,economic|ibm-granite/granite-3.3-8b-instruct|c,economic,0.7373,0.7267,450,delta_pp:1,2.3598,2.1823,False,False,True
100,economic|microsoft/Phi-3.5-mini-instruct|c,economic,0.7514,0.7578,450,delta_pp:1,2.3018,2.9806,False,False,True
100,economic|mistralai/Mistral-7B-Instruct-v0.3|c,economic,0.7554,0.7667,450,delta_pp:1,1.635,5.1812,True,False,True
101,economic|Qwen/Qwen2.5-7B-Instruct|a,economic,0.7387,0.6378,450,delta_pp:1,2.1286,2.9395,False,False,True
101,economic|ibm-granite/granite-3.3-8b-instruct|a,economic,0.7931,0.7622,450,delta_pp:1,2.6411,2.3605,False,False,True
101,economic|microsoft/Phi-3.5-mini-instruct|a,economic,0.7517,0.7356,450,delta_pp:1,2.9043,3.6188,True,False,True
101,economic|mistralai/Mistral-7B-Instruct-v0.3|a,economic,0.762,0.7844,450,delta_pp:1,5.6423,4.9661,True,True,True
101,economic|Qwen/Qwen2.5-7B-Instruct|b,economic,0.835,0.8044,450,delta_pp:1,6.3213,2.0905,False,True,False
101,economic|ibm-granite/granite-3.3-8b-instruct|b,economic,0.7993,0.82,450,delta_pp:1,1.3754,4.5829,True,False,True
101,economic|microsoft/Phi-3.5-mini-instruct|b,economic,0.7043,0.7378,450,delta_pp:1,7.7608,4.3086,True,True,True
101,economic|mistralai/Mistral-7B-Instruct-v0.3|b,economic,0.7047,0.8022,450,delta_pp:1,5.8083,5.5371,True,True,True
101,economic|Qwen/Qwen2.5-7B-Instruct|c,economic,0.7498,0.6578,450,delta_pp:1,6.8544,1.7575,False,True,True
101,economic|ibm-granite/granite-3.3-8b-instruct|c,economic,0.7385,0.7089,450,delta_pp:1,4.1182,2.1823,False,True,True
101,economic|microsoft/Phi-3.5-mini-instruct|c,economic,0.7278,0.7533,450,delta_pp:1,6.6645,2.9806,False,True,True
101,economic|mistralai/Mistral-7B-Instruct-v0.3|c,economic,0.7218,0.7333,450,delta_pp:1,4.6326,5.1812,True,True,True
102,economic|Qwen/Qwen2.5-7B-Instruct|a,economic,0.7491,0.6556,450,delta_pp:1,-3.573,2.9395,False,True,True
102,economic|ibm-granite/granite-3.3-8b-instruct|a,economic,0.7755,0.7556,450,delta_pp:1,0.2056,2.3605,False,False,True
102,economic|microsoft/Phi-3.5-mini-instruct|a,economic,0.7694,0.7422,450,delta_pp:1,0.2357,3.6188,True,False,True
102,economic|mistralai/Mistral-7B-Instruct-v0.3|a,economic,0.766,0.7933,450,delta_pp:1,-1.0482,4.9661,True,False,True
102,economic|Qwen/Qwen2.5-7B-Instruct|b,economic,0.7859,0.7711,450,delta_pp:1,6.0454,2.0905,False,True,True
102,economic|ibm-granite/granite-3.3-8b-instruct|b,economic,0.7599,0.78,450,delta_pp:1,0.9429,4.5829,True,False,True
102,economic|microsoft/Phi-3.5-mini-instruct|b,economic,0.76,0.7844,450,delta_pp:1,6.2019,4.3086,True,True,True
102,economic|mistralai/Mistral-7B-Instruct-v0.3|b,economic,0.7201,0.82,450,delta_pp:1,6.4564,5.5371,True,True,True
102,economic|Qwen/Qwen2.5-7B-Instruct|c,economic,0.7227,0.6422,450,delta_pp:1,1.2152,1.7575,False,False,True
102,economic|ibm-granite/granite-3.3-8b-instruct|c,economic,0.7441,0.7044,450,delta_pp:1,-2.8964,2.1823,False,False,True
102,economic|microsoft/Phi-3.5-mini-instruct|c,economic,0.7232,0.7511,450,delta_pp:1,1.1681,2.9806,False,False,True
102,economic|mistralai/Mistral-7B-Instruct-v0.3|c,economic,0.7391,0.7489,450,delta_pp:1,-1.5431,5.1812,True,False,True
103,economic|Qwen/Qwen2.5-7B-Instruct|a,economic,0.7067,0.6311,450,delta_pp:1,5.7355,2.9395,False,True,True
103,economic|ibm-granite/granite-3.3-8b-instruct|a,economic,0.7761,0.7556,450,delta_pp:1,-3.1608,2.3605,False,True,True
103,economic|microsoft/Phi-3.5-mini-instruct|a,economic,0.7684,0.74,450,delta_pp:1,0.9796,3.6188,True,False,True
103,economic|mistralai/Mistral-7B-Instruct-v0.3|a,economic,0.7496,0.7644,450,delta_pp:1,3.3833,4.9661,True,True,True
103,economic|Qwen/Qwen2.5-7B-Instruct|b,economic,0.7906,0.7778,450,delta_pp:1,2.4396,2.0905,False,False,True
103,economic|ibm-granite/granite-3.3-8b-instruct|b,economic,0.7486,0.7756,450,delta_pp:1,1.4434,4.5829,True,False,True
103,economic|microsoft/Phi-3.5-mini-instruct|b,economic,0.7118,0.7356,450,delta_pp:1,0.9815,4.3086,True,False,True
103,economic|mistralai/Mistral-7B-Instruct-v0.3|b,economic,0.7059,0.78,450,delta_pp:1,7.6581,5.5371,True,True,True
103,economic|Qwen/Qwen2.5-7B-Instruct|c,economic,0.7116,0.6378,450,delta_pp:1,-1.6177,1.7575,False,False,True
103,economic|ibm-granite/granite-3.3-8b-instruct|c,economic,0.7594,0.7378,450,delta_pp:1,-0.1389,2.1823,False,False,True
103,economic|microsoft/Phi-3.5-mini-instruct|c,economic,0.741,0.7578,450,delta_pp:1,5.554,2.9806,False,True,True
103,economic|mistralai/Mistral-7B-Instruct-v0.3|c,economic,0.7204,0.7222,450,delta_pp:1,4.7149,5.1812,True,True,True
104,economic|Qwen/Qwen2.5-7B-Instruct|a,economic,0.6945,0.6289,450,delta_pp:1,13.9493,2.9395,False,True,True
104,economic|ibm-granite/granite-3.3-8b-instruct|a,economic,0.7717,0.7489,450,delta_pp:1,3.8505,2.3605,False,True,True
104,economic|microsoft/Phi-3.5-mini-instruct|a,economic,0.7182,0.6867,450,delta_pp:1,14.2857,3.6188,True,True,True
104,economic|mistralai/Mistral-7B-Instruct-v0.3|a,economic,0.734,0.7422,450,delta_pp:1,7.9299,4.9661,True,True,True
104,economic|Qwen/Qwen2.5-7B-Instruct|b,economic,0.8032,0.78,450,delta_pp:1,4.2978,2.0905,False,True,False
104,economic|ibm-granite/granite-3.3-8b-instruct|b,economic,0.7332,0.7556,450,delta_pp:1,12.5217,4.5829,True,True,True
104,economic|microsoft/Phi-3.5-mini-instruct|b,economic,0.7183,0.74,450,delta_pp:1,2.4432,4.3086,True,False,True
104,economic|mistralai/Mistral-7B-Instruct-v0.3|b,economic,0.7126,0.7756,450,delta_pp:1,6.3209,5.5371,True,True,True
104,economic|Qwen/Qwen2.5-7B-Instruct|c,economic,0.7386,0.6889,450,delta_pp:1,11.945,1.7575,False,True,True
104,economic|ibm-granite/granite-3.3-8b-instruct|c,economic,0.7248,0.6933,450,delta_pp:1,5.1832,2.1823,False,True,True
104,economic|microsoft/Phi-3.5-mini-instruct|c,economic,0.7225,0.7333,450,delta_pp:1,4.4928,2.9806,False,True,True
104,economic|mistralai/Mistral-7B-Instruct-v0.3|c,economic,0.6952,0.6933,450,delta_pp:1,11.3318,5.1812,True,True,True
105,economic|Qwen/Qwen2.5-7B-Instruct|a,economic,0.7263,0.64,450,delta_pp:1,8.2675,2.9395,False,True,True
105,economic|ibm-granite/granite-3.3-8b-instruct|a,economic,0.7722,0.7378,450,delta_pp:1,12.0356,2.3605,False,True,True
105,economic|microsoft/Phi-3.5-mini-instruct|a,economic,0.7706,0.7289,450,delta_pp:1,6.0785,3.6188,True,True,True
105,economic|mistralai/Mistral-7B-Instruct-v0.3|a,economic,0.7019,0.7222,450,delta_pp:1,11.9526,4.9661,True,True,True
105,economic|Qwen/Qwen2.5-7B-Instruct|b,economic,0.7718,0.7533,450,delta_pp:1,14.0235,2.0905,False,True,True
105,economic|ibm-granite/granite-3.3-8b-instruct|b,economic,0.7309,0.7667,450,delta_pp:1,5.0124,4.5829,True,True,True
105,economic|microsoft/Phi-3.5-mini-instruct|b,economic,0.7197,0.7378,450,delta_pp:1,8.2069,4.3086,True,True,True
105,economic|mistralai/Mistral-7B-Instruct-v0.3|b,economic,0.7031,0.7889,450,delta_pp:1,9.3288,5.5371,True,True,True
105,economic|Qwen/Qwen2.5-7B-Instruct|c,economic,0.7156,0.6378,450,delta_pp:1,9.4807,1.7575,False,True,True
105,economic|ibm-granite/granite-3.3-8b-instruct|c,economic,0.7311,0.6956,450,delta_pp:1,11.6112,2.1823,False,True,True
105,economic|microsoft/Phi-3.5-mini-instruct|c,economic,0.7133,0.7222,450,delta_pp:1,11.4199,2.9806,False,True,True
105,economic|mistralai/Mistral-7B-Instruct-v0.3|c,economic,0.7071,0.7133,450,delta_pp:1,9.3712,5.1812,True,True,True
106,economic|Qwen/Qwen2.5-7B-Instruct|a,economic,0.7439,0.6644,450,delta_pp:1,7.028,2.9395,False,True,True
106,economic|ibm-granite/granite-3.3-8b-instruct|a,economic,0.8064,0.7867,450,delta_pp:1,9.7345,2.3605,False,True,False
106,economic|microsoft/Phi-3.5-mini-instruct|a,economic,0.7869,0.7556,450,delta_pp:1,7.2807,3.6188,True,True,True
106,economic|mistralai/Mistral-7B-Instruct-v0.3|a,economic,0.7802,0.7956,450,delta_pp:1,13.9304,4.9661,True,True,True
106,economic|Qwen/Qwen2.5-7B-Instruct|b,economic,0.7917,0.7756,450,delta_pp:1,3.9349,2.0905,False,True,True
106,economic|ibm-granite/granite-3.3-8b-instruct|b,economic,0.7252,0.7667,450,delta_pp:1,4.5287,4.5829,True,True,True
106,economic|microsoft/Phi-3.5-mini-instruct|b,economic,0.7499,0.7622,450,delta_pp:1,6.2735,4.3086,True,True,True
106,economic|mistralai/Mistral-7B-Instruct-v0.3|b,economic,0.7332,0.8178,450,delta_pp:1,6.4183,5.5371,True,True,True
106,economic|Qwen/Qwen2.5-7B-Instruct|c,economic,0.7339,0.6667,450,delta_pp:1,-0.7951,1.7575,False,False,True
106,economic|ibm-granite/granite-3.3-8b-instruct|c,economic,0.7713,0.7267,450,delta_pp:1,-0.465,2.1823,False,False,True
106,economic|microsoft/Phi-3.5-mini-instruct|c,economic,0.7406,0.7689,450,delta_pp:1,4.4014,2.9806,False,True,True
106,economic|mistralai/Mistral-7B-Instruct-v0.3|c,economic,0.7281,0.7378,450,delta_pp:1,7.7846,5.1812,True,True,True
107,economic|Qwen/Qwen2.5-7B-Instruct|a,economic,0.7075,0.6267,450,delta_pp:1,-2.7592,2.9395,False,False,True
107,economic|ibm-granite/granite-3.3-8b-instruct|a,economic,0.7791,0.7644,450,delta_pp:1,0.0625,2.3605,False,False,True
107,economic|microsoft/Phi-3.5-mini-instruct|a,economic,0.7257,0.7044,450,delta_pp:1,1.2417,3.6188,True,False,True
107,economic|mistralai/Mistral-7B-Instruct-v0.3|a,economic,0.7309,0.7467,450,delta_pp:1,8.4923,4.9661,True,True,True
107,economic|Qwen/Qwen2.5-7B-Instruct|b,economic,0.7749,0.7644,450,delta_pp:1,5.9763,2.0905,False,True,True
107,economic|ibm-granite/granite-3.3-8b-instruct|b,economic,0.7581,0.7933,450,delta_pp:1,10.5224,4.5829,True,True,True
107,economic|microsoft/Phi-3.5-mini-instruct|b,economic,0.6932,0.7289,450,delta_pp:1,3.1276,4.3086,True,True,True
107,economic|mistralai/Mistral-7B-Instruct-v0.3|b,economic,0.6875,0.7733,450,delta_pp:1,8.3624,5.5371,True,True,True
107,economic|Qwen/Qwen2.5-7B-Instruct|c,economic,0.7278,0.6667,450,delta_pp:1,-9.9517,1.7575,False,True,True
107,economic|ibm-granite/granite-3.3-8b-instruct|c,economic,0.7219,0.6933,450,delta_pp:1,-5.3399,2.1823,False,True,True
107,economic|microsoft/Phi-3.5-mini-instruct|c,economic,0.6635,0.6933,450,delta_pp:1,-0.2308,2.9806,False,False,True
107,economic|mistralai/Mistral-7B-Instruct-v0.3|c,economic,0.7071,0.7133,450,delta_pp:1,5.146,5.1812,True,True,True
108,economic|Qwen/Qwen2.5-7B-Instruct|a,economic,0.7256,0.6422,450,delta_pp:1,1.3184,2.9395,False,False,True
108,economic|ibm-granite/granite-3.3-8b-instruct|a,economic,0.8117,0.7711,450,delta_pp:1,-4.6098,2.3605,False,True,False
108,economic|microsoft/Phi-3.5-mini-instruct|a,economic,0.7608,0.7378,450,delta_pp:1,3.2736,3.6188,True,True,True
108,economic|mistralai/Mistral-7B-Instruct-v0.3|a,economic,0.7668,0.7756,450,delta_pp:1,1.9508,4.9661,True,False,True
108,economic|Qwen/Qwen2.5-7B-Instruct|b,economic,0.8242,0.7889,450,delta_pp:1,3.9507,2.0905,False,True,False
108,economic|ibm-granite/granite-3.3-8b-instruct|b,economic,0.7314,0.7511,450,delta_pp:1,7.2377,4.5829,True,True,True
108,economic|microsoft/Phi-3.5-mini-instruct|b,economic,0.7127,0.7311,450,delta_pp:1,11.7984,4.3086,True,True,True
108,economic|mistralai/Mistral-7B-Instruct-v0.3|b,economic,0.7224,0.8,450,delta_pp:1,14.4307,5.5371,True,True,True
108,economic|Qwen/Qwen2.5-7B-Instruct|c,economic,0.7653,0.6889,450,delta_pp:1,9.2241,1.7575,False,True,True
108,economic|ibm-granite/granite-3.3-8b-instruct|c,economic,0.7264,0.6889,450,delta_pp:1,5.9238,2.1823,False,True,True
108,economic|microsoft/Phi-3.5-mini-instruct|c,economic,0.7463,0.7756,450,delta_pp:1,9.8521,2.9806,False,True,True
108,economic|mistralai/Mistral-7B-Instruct-v0.3|c,economic,0.7173,0.7311,450,delta_pp:1,10.5068,5.1812,True,True,True
109,economic|Qwen/Qwen2.5-7B-Instruct|a,economic,0.7442,0.6533,450,delta_pp:1,3.7459,2.9395,False,True,True
109,economic|ibm-granite/granite-3.3-8b-instruct|a,economic,0.8014,0.7822,450,delta_pp:1,5.6994,2.3605,False,True,False
109,economic|microsoft/Phi-3.5-mini-instruct|a,economic,0.7793,0.7444,450,delta_pp:1,0.0401,3.6188,True,False,True
109,economic|mistralai/Mistral-7B-Instruct-v0.3|a,economic,0.7621,0.7711,450,delta_pp:1,2.1888,4.9661,True,False,True
109,economic|Qwen/Qwen2.5-7B-Instruct|b,economic,0.8146,0.7978,450,delta_pp:1,0.295,2.0905,False,False,False
109,economic|ibm-granite/granite-3.3-8b-instruct|b,economic,0.7492,0.7911,450,delta_pp:1,5.6386,4.5829,True,True,True
109,economic|microsoft/Phi-3.5-mini-instruct|b,economic,0.7116,0.7378,450,delta_pp:1,0.7962,4.3086,True,False,True
109,economic|mistralai/Mistral-7B-Instruct-v0.3|b,economic,0.6943,0.7867,450,delta_pp:1,3.6332,5.5371,True,True,True
109,economic|Qwen/Qwen2.5-7B-Instruct|c,economic,0.7377,0.66,450,delta_pp:1,-10.665,1.7575,False,True,True
